# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
54 -0.010203293 -0.694616108 0.719169915 -0.014106326 1.786303570 3.821778949 14.566275359 54 DJI_20260816173434_0054_D.JPG

55 -0.010553233 -0.694954514 0.718835881 -0.014206663 1.329083815 -0.486955784 14.685805619 55 DJI_20260816173437_0055_D.JPG

56 -0.010422868 -0.695098156 0.718710880 -0.013586302 1.229680070 -1.983576433 14.745079441 56 DJI_20260816173440_0056_D.JPG

57 -0.010775352 -0.695088551 0.718698780 -0.014417451 1.153315230 -3.507522585 14.781164435 57 DJI_20260816173443_0057_D.JPG

58 -0.011566362 -0.695115303 0.718664766 -0.014208751 1.125680601 -5.974224094 14.867069869 58 DJI_20260816173446_0058_D.JPG

59 -0.011994123 -0.695436485 0.718351067 -0.013999323 1.082702252 -7.581988939 14.931891755 59 DJI_20260816173449_0059_D.JPG

60 -0.011832795 -0.695858310 0.717934307 -0.014544024 0.980826446 -9.306807934 14.982474443 60 DJI_20260816173452_0060_D.JPG

61 -0.011784321 -0.696162549 0.717644423 -0.014328892 0.884722261 -10.827498435 15.028333772 61 DJI_20260816173455_0061_D.JPG

62 -0.012149612 -0.695164637 0.718602395 -0.014460690 0.808914461 -12.514973611 15.057524719 62 DJI_20260816173458_0062_D.JPG

63 -0.011935678 -0.695564947 0.718217103 -0.014530561 0.787077639 -14.613502821 15.122440705 63 DJI_20260816173501_0063_D.JPG

64 -0.011852924 -0.697230120 0.716607191 -0.014275897 0.727558499 -16.634160538 15.198716144 64 DJI_20260816173504_0064_D.JPG

65 -0.011513386 -0.689746486 0.723819444 -0.014235160 0.127300127 -19.077831399 15.259832251 65 DJI_20260816173507_0065_D.JPG

66 -0.011432820 -0.691165565 0.722462222 -0.014414908 0.091559814 -20.982288444 15.330970064 66 DJI_20260816173510_0066_D.JPG

67 0.012693667 0.715201456 0.698742171 -0.009226440 2.237772559 22.387709481 13.779490646 67 DJI_20260816173513_0067_D.JPG

68 0.012405002 0.715973112 0.697968493 -0.008282587 1.926033244 20.501435488 13.582858249 68 DJI_20260816173516_0068_D.JPG

69 0.012789960 0.716297689 0.697615148 -0.009335061 2.174710457 18.378040288 13.916474832 69 DJI_20260816173519_0069_D.JPG

70 0.013056538 0.715554839 0.698371143 -0.009409886 2.133812117 15.665052918 14.036486425 70 DJI_20260816173522_0070_D.JPG

71 0.012672238 0.715909687 0.698011031 -0.009661059 2.074875168 11.326466128 14.110040371 71 DJI_20260816173525_0071_D.JPG

72 0.012996563 0.716409688 0.697486801 -0.010020531 1.990568667 9.125665117 14.124037822 72 DJI_20260816173528_0072_D.JPG

73 0.013019858 0.716965510 0.696910625 -0.010320893 2.092834067 7.453649731 14.205330015 73 DJI_20260816173531_0073_D.JPG

74 0.013416559 0.717379126 0.696474959 -0.010479326 2.015173563 5.501462212 14.252428012 74 DJI_20260816173534_0074_D.JPG

75 0.013955659 0.720224306 0.693520725 -0.010544791 -5.723473890 -19.348528494 15.577282436 75 DJI_20260816173545_0075_D.JPG

76 0.013269523 0.719185657 0.694615178 -0.010279363 -5.892053432 -13.468410771 15.341005752 76 DJI_20260816173548_0076_D.JPG

77 -0.008886568 -0.693543524 0.720246102 -0.012804740 2.946160364 20.220955457 14.284508490 77 DJI_20260816173551_0077_D.JPG

78 -0.009670621 -0.693516408 0.720246593 -0.013649802 2.522568915 14.207307846 14.433997277 78 DJI_20260816173554_0078_D.JPG

79 -0.009756794 -0.693711557 0.720050545 -0.014010443 2.400538902 11.905953228 14.469396049 79 DJI_20260816173557_0079_D.JPG

80 -0.009276285 -0.693271918 0.720495493 -0.013200082 2.589610534 17.405679560 14.325705101 80 DJI_20260816173600_0080_D.JPG

81 0.013574627 0.719264752 0.694524765 -0.010454523 -5.673615220 -17.298962301 15.526045392 81 DJI_20260816173603_0081_D.JPG

82 0.013451651 0.719271232 0.694515426 -0.010782914 -5.776865653 -16.009899894 15.449272742 82 DJI_20260816173606_0082_D.JPG

83 0.013764262 0.722337547 0.691343358 -0.009130988 -5.680837998 10.218077875 14.640997488 83 DJI_20260816173609_0083_D.JPG

84 -0.012365118 -0.703194863 0.710770998 -0.012987565 8.702113817 -20.202863786 15.731188138 84 DJI_20260816173612_0084_D.JPG

85 0.014417589 0.722815808 0.690849685 -0.007493595 -5.837179125 21.580638610 14.390708888 85 DJI_20260816173615_0085_D.JPG

86 0.013997572 0.722629926 0.691052905 -0.007479373 -5.719397604 20.285205643 14.411917269 86 DJI_20260816173618_0086_D.JPG

87 0.013637700 0.722514855 0.691177712 -0.007724518 -5.634918272 17.313937197 14.473368513 87 DJI_20260816173621_0087_D.JPG

88 0.013792510 0.722436917 0.691246466 -0.008543445 -5.677839910 13.150133385 14.539898912 88 DJI_20260816173624_0088_D.JPG

89 -0.009413897 -0.700902248 0.713029099 -0.015392238 7.725419180 -7.047816754 15.749202056 89 DJI_20260816173627_0089_D.JPG

90 0.003823799 0.718620025 0.695392433 0.000037993 -11.421576172 -0.643955420 15.422683641 90 DJI_20260816173630_0090_D.JPG

91 0.004034890 0.718655875 0.695354193 0.000008448 -11.410353800 -4.148272958 15.422467303 91 DJI_20260816173633_0091_D.JPG

92 0.003890011 0.718827296 0.695177779 -0.000204203 -11.503752505 -6.358953860 15.468002663 92 DJI_20260816173636_0092_D.JPG

93 0.004364253 0.719215250 0.694773420 -0.000521413 -11.439297778 -9.917664150 15.419021929 93 DJI_20260816173644_0093_D.JPG

94 -0.000197922 -0.697551261 0.716522101 -0.004275261 7.849474712 -4.533239468 15.532064959 94 DJI_20260816173647_0094_D.JPG

95 0.000305387 -0.698061738 0.716027116 -0.003858070 8.025984114 -2.431276339 15.494593114 95 DJI_20260816173650_0095_D.JPG

96 0.000085522 -0.698583279 0.715517623 -0.003990789 8.027597621 -0.760932171 15.475296417 96 DJI_20260816173653_0096_D.JPG

97 0.000349844 -0.699156812 0.714957050 -0.004005649 8.136202453 2.108467085 15.450678512 97 DJI_20260816173656_0097_D.JPG

98 -0.000111095 -0.699462218 0.714656351 -0.004346634 8.326735327 6.551507663 15.419370975 98 DJI_20260816173659_0098_D.JPG

99 0.001510986 -0.699855968 0.714277314 -0.002694504 8.529068445 18.221646765 15.401226523 99 DJI_20260816173702_0099_D.JPG

100 0.004154864 0.719455448 0.694525435 -0.001007617 -11.473550545 -13.472948111 15.482932516 100 DJI_20260816173705_0100_D.JPG

101 0.002909104 0.719711037 0.694265359 -0.001780903 -11.840330553 -18.676442965 16.433258222 101 DJI_20260816173708_0101_D.JPG

102 0.003907058 0.721101081 0.692816819 -0.001679791 -11.487121933 -20.345620915 15.500728020 102 DJI_20260816173711_0102_D.JPG

103 0.002020987 -0.699995967 0.714139261 -0.002584274 8.912075582 20.666311821 15.467611569 103 DJI_20260816173714_0103_D.JPG

104 -0.009754367 -0.693982047 0.719792559 -0.013872367 2.228600381 10.195885051 14.534512206 104 DJI_20260816173717_0104_D.JPG

105 0.001287386 -0.699868786 0.714264568 -0.002855095 8.616011562 15.637835610 15.432815524 105 DJI_20260816173726_0105_D.JPG

106 0.000920701 -0.699787271 0.714342639 -0.003394381 8.563041054 13.511863034 15.412008608 106 DJI_20260816173729_0106_D.JPG

107 0.000052439 -0.699539836 0.714582049 -0.004063241 8.431071869 8.858315579 15.377443818 107 DJI_20260816173732_0107_D.JPG

108 0.000397197 -0.699469523 0.714650388 -0.004129325 8.533192497 11.168109517 15.308071910 108 DJI_20260816173735_0108_D.JPG

109 0.014003109 0.722194206 0.691483427 -0.009492702 -5.578758904 7.735168817 14.683469921 109 DJI_20260816173738_0109_D.JPG

110 0.014039084 0.722174487 0.691499381 -0.009773502 -5.672418917 5.543367027 14.780263461 110 DJI_20260816173741_0110_D.JPG

111 0.013823098 0.722075522 0.691606256 -0.009831019 -5.650806777 3.670180027 14.838264276 111 DJI_20260816173744_0111_D.JPG

112 0.014065402 0.719103268 0.694694885 -0.009574516 -5.834304280 -0.545477945 15.028786912 112 DJI_20260816173747_0112_D.JPG

113 0.013006149 0.719052180 0.694768462 -0.009570117 -5.894098033 -5.829763059 15.170396248 113 DJI_20260816173750_0113_D.JPG

114 0.013486617 0.719134874 0.694661227 -0.010436678 -5.908464474 -11.207944911 15.354001403 114 DJI_20260816173753_0114_D.JPG

115 0.012908441 0.719148585 0.694666264 -0.009872471 -5.892227778 -8.715002567 15.229236619 115 DJI_20260816173756_0115_D.JPG

116 0.013089123 0.719112482 0.694697829 -0.010041936 -5.951126817 -3.454805807 15.104174019 116 DJI_20260816173759_0116_D.JPG

117 0.014002843 0.719896118 0.693867444 -0.010073245 -5.754165227 1.915542798 14.907854358 117 DJI_20260816173802_0117_D.JPG

