# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
54 -0.009846860 0.004511932 0.999899698 0.009125550 -6.426903283 13.438801298 15.393173374 54 DJI_20260822181953_0767_D.JPG

55 -0.010533265 0.004249765 0.999884774 0.010071145 -6.190915644 15.817837266 15.231053702 55 DJI_20260822181956_0768_D.JPG

56 0.013676197 0.999784475 -0.015597041 0.000834620 9.043819079 -10.315911144 15.276408340 56 DJI_20260822181959_0769_D.JPG

57 0.013328880 0.999797493 -0.015060499 -0.000704100 9.070624889 -8.306255569 15.236647209 57 DJI_20260822182002_0770_D.JPG

58 0.003837959 0.999836276 -0.004956922 -0.016974081 8.958265516 22.680204221 14.916744287 58 DJI_20260822182005_0771_D.JPG

59 0.003720440 0.999817629 -0.005108072 -0.018021480 8.796829810 24.837100283 14.884286981 59 DJI_20260822182009_0772_D.JPG

60 0.004462720 0.005342615 0.999971543 0.002907481 -9.514599788 -6.102178967 15.085887532 60 DJI_20260822182011_0773_D.JPG

61 0.018288768 0.999705507 -0.008511178 0.013490031 12.368616413 -23.208324809 16.927926536 61 DJI_20260822182015_0774_D.JPG

62 0.005811485 0.999857667 -0.007683919 -0.013850247 13.262971288 15.476716519 15.827845231 62 DJI_20260822182017_0775_D.JPG

63 -0.001515103 0.003592098 0.999985821 0.003627430 -14.405444260 -0.446029137 16.250259947 63 DJI_20260822182020_0776_D.JPG

64 0.016619057 0.999745094 -0.008511543 0.012692821 19.033496040 -20.124536259 17.015669915 64 DJI_20260822182024_0777_D.JPG

65 -0.005478944 0.452528328 0.891501026 0.020347359 12.564785677 25.976100152 16.837701539 65 DJI_20260822182026_0778_D.JPG

66 0.002808424 0.999961492 -0.003232392 -0.007660269 18.615581154 21.661381493 16.065828897 66 DJI_20260822182029_0779_D.JPG

67 0.003848855 0.999968815 -0.003113037 -0.006153337 18.454531582 18.640376122 15.934518873 67 DJI_20260822182032_0780_D.JPG

68 0.336595702 0.625905605 -0.617782793 0.336585691 5.804631115 -3.145168634 29.813095389 68 DJI_20260822182036_0781_D.JPG

69 0.338460996 0.629168834 -0.614740753 0.334192368 7.827336573 -3.176466918 29.770040635 69 DJI_20260822182038_0782_D.JPG

70 0.385943489 0.723760596 -0.499314180 0.279112115 -10.595134511 -5.852406239 33.393289545 70 DJI_20260822182041_0783_D.JPG

71 0.460711318 0.887276433 -0.012955352 0.017826166 9.915419998 -4.609797858 30.611876119 71 DJI_20260822182044_0784_D.JPG

72 0.469003839 0.882924273 -0.012795720 0.017787556 11.888122630 -4.099247086 30.830987281 72 DJI_20260822182047_0785_D.JPG

73 0.447817457 0.859177190 0.221481769 -0.110543690 2.874302779 -6.518430236 32.848926466 73 DJI_20260822182050_0786_D.JPG

74 0.341407083 0.631877214 0.614710524 -0.326041964 15.107499518 -0.470579408 26.944002811 74 DJI_20260822182054_0787_D.JPG

75 0.357057035 0.660776454 0.582978225 -0.309872781 14.166767192 -1.114765834 28.038854103 75 DJI_20260822182112_0788_D.JPG

76 0.340356851 0.629210833 0.617083181 -0.327809836 6.286582863 -0.474666303 26.799988696 76 DJI_20260822182115_0789_D.JPG

77 0.339088193 0.623579420 0.621618319 -0.331298310 -4.816159558 -0.682572411 27.115154334 77 DJI_20260822182118_0790_D.JPG

78 0.232165459 0.426372526 0.771352708 -0.411485927 -2.859531307 -3.750783612 31.538472668 78 DJI_20260822182121_0791_D.JPG

79 0.151341170 0.278345872 0.837285897 -0.445613906 -1.925843202 -3.244938130 30.712645009 79 DJI_20260822182124_0792_D.JPG

80 0.047745226 0.093781606 0.890393555 -0.442859707 -0.686759757 -2.896702815 30.794509061 80 DJI_20260822182127_0793_D.JPG

81 0.009522864 0.020587445 0.903805665 -0.427341540 -0.041926678 -6.754042531 33.975969789 81 DJI_20260822182130_0794_D.JPG

82 0.008106725 0.016691650 0.892709448 -0.450250499 -0.635306913 -4.876578844 34.014715825 82 DJI_20260822182133_0795_D.JPG

83 0.005184151 0.011561287 0.903113452 -0.429215045 -5.334825054 -6.318358867 33.556643426 83 DJI_20260822182136_0796_D.JPG

84 0.005546504 0.011668912 0.902834500 -0.429794065 -7.204840316 -6.204171147 33.371982203 84 DJI_20260822182139_0797_D.JPG

